node_id,timestamp,battery_percent,heading_deg,in_trip,latitude_deg,longitude_deg,speed_kmph,"Bristol Port / Avonmouth Docks / GPS_02 Graham Robertson exported at Tuesday 3rd August 2021"
200,1622720217000,4.575,106.875,1,51.5044418,-2.7087919,7
200,1622720457000,4.575,281.25,,51.5047317,-2.7050545,8
200,1622721552000,4.575,106.875,1,51.5049366,-2.7105373,2
200,1622723241000,4.575,286.875,1,51.5050731,-2.7110345,0
200,1622723508000,4.575,67.5,,51.5051863,-2.7109334,0
200,1622724152000,4.575,264.375,1,51.5069983,-2.7203128,18
200,1622724794000,4.575,298.125,1,51.4987419,-2.7262999,0
200,1622724830000,4.575,0,,51.4987956,-2.7263701,0
200,1622725509000,4.575,275.625,1,51.4965739,-2.7222365,0
200,1622726114000,4.575,292.5,1,51.4966858,-2.7225034,0
200,1622726757000,4.575,309.375,1,51.4981651,-2.7249274,13
200,1622727324000,4.575,135,1,51.4988482,-2.7258055,0
200,1622727374000,4.575,0,,51.4987724,-2.7259532,0
200,1622727453000,4.575,253.125,1,51.498753,-2.7259629,1
200,1622728058000,4.575,140.625,1,51.5065293,-2.7153012,0
200,1622728256000,4.575,315,,51.5069163,-2.7162848,1
200,1622728719000,4.575,354.375,1,51.5088204,-2.7186811,2
200,1622729289000,4.575,303.75,1,51.5068991,-2.7164396,2
200,1622729399000,4.575,331.875,,51.5072726,-2.7174087,2
200,1622730670000,4.575,309.375,1,51.5078749,-2.7194024,3
200,1622731311000,4.575,315,1,51.5062156,-2.7153227,0
200,1622731976000,4.575,309.375,1,51.5076934,-2.718886,4
200,1622732580000,4.575,0,1,51.5063146,-2.715425,1
200,1622733218000,4.575,236.25,1,51.5081058,-2.7215567,2
200,1622733790000,4.575,292.5,1,51.5068865,-2.7171358,2
200,1622734395000,4.575,219.375,1,51.5072926,-2.7210948,5
200,1622734889000,4.575,331.875,,51.5064988,-2.7161113,2
200,1622735674000,4.575,281.25,1,51.5076623,-2.7199061,2
200,1622736243000,4.575,292.5,1,51.5064009,-2.7154007,1
200,1622736544000,4.575,0,,51.506891,-2.7170613,1
200,1622736945000,4.575,286.875,1,51.5078161,-2.7200185,4
200,1622737580000,4.575,219.375,1,51.5058003,-2.7131229,0
200,1622737739000,4.575,0,,51.5057821,-2.7130456,0
200,1622781635000,4.575,298.125,1,51.5054356,-2.7122813,7
200,1622782130000,4.575,33.75,,51.5056598,-2.7134668,0
200,1622783265000,4.575,320.625,1,51.4993017,-2.7285403,2
200,1622783909000,4.575,298.125,1,51.5011224,-2.7349569,2
200,1622784479000,4.575,112.5,1,51.4993331,-2.7292858,4
200,1622784911000,4.575,309.375,,51.5002359,-2.7305522,2
200,1622785361000,4.575,0,1,51.5016479,-2.7350637,0
200,1622786002000,4.575,303.75,1,51.499365,-2.729304,1
200,1622786275000,4.575,303.75,,51.5000149,-2.730626,1
200,1622787023000,4.575,101.25,1,51.4999891,-2.734379,9
200,1622787665000,4.575,303.75,1,51.5001055,-2.7314127,0
200,1622788232000,4.575,101.25,1,51.4999137,-2.7332995,8
200,1622788535000,4.575,5.625,,51.4993483,-2.7286328,0
200,1622788958000,4.575,39.375,1,51.5001505,-2.730515,1
